playerID,1%,BH,BO,BR,CG,CL,CM,CP,DI,FA,FF,GA,GL,HB,HO,IF,KI,MI,MK,RB,TK,UP,name_last,name_first,first_year,last_year
aanev101,0,33,0,0,0,0,0,0,415,98,76,0,30,137,180,0,278,0,168,0,0,0,Aanensen,Vic,1973,1976
abbea101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abbey,Angus,1949,1954
abber101,0,50,0,0,0,0,0,0,2018,245,191,0,65,488,5,0,1530,0,390,0,0,0,Abbey,Ross,1971,1981
abboc101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abbott,Clarrie,1907,1912
abboc102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Abbott,Charles,1961,1963
abboe101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Abbott,Ernie,1908,1908
abbof101,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Abbott,Frank,1906,1912
abbog101,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,Abbott,Gordon,1936,1947
abbol101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abbott,Les,1904,1912
abbop002,0,24,0,11,0,0,0,0,1239,120,103,0,43,440,323,0,799,0,398,0,92,0,Abbott,Paul,1984,1993
abbop101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Abbott,Paddy,1913,1920
abbor001,22,3,0,0,17,12,2,29,54,11,3,1,4,29,132,4,25,7,14,3,27,31,Abbott,Ryan,2018,2019
aberb002,0,59,0,17,0,0,0,0,2072,191,185,0,39,471,13,0,1601,0,409,0,8,0,Abernethy,Bruce,1982,1992
aberb101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abernethy,Bob,1923,1923
aberj101,0,0,0,2,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,Abernethy,Jim,1923,1932
aberp101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abercrombie,Percy,1903,1905
abikd101,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,Abikhair,Dick,1934,1945
ableg001,0,235,0,2,0,0,0,0,4183,406,376,0,153,789,1,0,3394,0,665,0,0,0,Ablett,Geoff,1973,1985
ableg002,0,690,0,99,0,0,0,0,3747,567,421,0,1031,561,64,0,3186,0,1435,0,197,0,Ablett,Gary,1982,1996
ableg003,409,322,401,248,942,1494,125,3786,8422,351,445,237,420,3999,0,1502,4423,203,1086,551,1427,4625,Ablett,Gary,2002,2017
ablek001,0,26,0,0,0,0,0,0,502,88,45,0,22,115,1,0,387,0,83,0,0,0,Ablett,Kevin,1977,1985
ablel002,156,51,12,10,270,294,30,693,1723,105,85,35,39,629,85,390,1094,50,332,123,328,1017,Ablett,Luke,2002,2009
ablel101,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Ablett,Len,1939,1943
ablen001,37,24,7,0,36,17,27,119,296,15,25,21,47,118,4,51,178,61,131,0,41,176,Ablett,Nathan,2005,2011
abrai101,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Abraham,Ian,1960,1961
abrao101,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,Abrahams,Owen,1954,1962
abraw001,53,114,34,6,85,96,22,316,1287,122,80,0,159,397,3,232,890,27,265,17,184,238,Abraham,Winston,1995,2001
absot101,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Absolom,Ted,1900,1900
acked001,0,21,0,16,0,0,0,0,2921,267,377,0,17,868,6,0,2053,0,514,0,38,0,Ackerly,David,1979,1989
acklc001,99,13,11,0,128,140,25,306,645,69,94,15,25,281,863,119,364,28,228,31,54,339,Ackland,Cain,2001,2008
acreb001,86,20,31,2,140,119,25,417,1137,52,49,33,27,553,44,189,584,29,229,85,196,751,Acres,Blake,2014,2019
adama101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adamson,Arthur,1902,1903
adama102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adams,Artie,1915,1915
adamb101,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,Adams,Bill,1924,1932
adamd101,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Adamson,Dave,1897,1903
adame101,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Adams,Ernie,1900,1901
adamf101,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,Adams,Frank,1953,1964
adamj101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adamson,Jack,1897,1898
adamj102,0,0,0,6,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,Adamson,Jim,1929,1941
adamk101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adam,Ken,1922,1925
adaml002,134,67,10,11,160,213,13,710,1873,62,70,66,72,944,4,309,929,62,374,82,364,1138,Adams,Leigh,2007,2014
adaml101,0,1,0,0,0,0,0,0,1089,176,186,0,0,163,0,0,926,0,282,0,0,0,Adamson,Lee,1966,1973
adamm001,171,9,1,2,53,3,31,151,423,23,23,3,4,187,3,37,236,8,165,75,67,270,Adams,Marcus,2016,2018
adamp001,0,3,0,0,0,0,0,0,67,6,9,0,9,21,0,0,46,0,17,0,3,0,Adams,Peter,1986,1987
adamr101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Adam,Roy,1901,1905
adamr102,0,4,0,0,0,0,0,0,186,32,46,0,5,38,1,0,148,0,21,0,0,0,Adams,Robert,1970,1971
adamt001,141,35,49,33,458,612,17,1313,3134,154,160,72,46,1450,0,447,1684,33,503,204,579,1828,Adams,Taylor,2012,2019
adcoj001,561,30,110,8,358,214,40,1047,3705,155,258,93,60,1505,7,571,2200,36,955,624,763,2530,Adcock,Jed,2004,2016
addib101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Addison,Bob,1931,1931
addid001,193,26,34,1,158,66,46,387,1091,78,63,17,30,537,1,120,554,36,363,88,223,725,Addison,Dylan,2006,2014
addij101,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Addison,Jim,1903,1904
adkid001,45,25,38,3,105,59,9,178,608,27,28,6,32,160,0,184,448,21,175,42,61,430,Adkins,Damien,2000,2005
agrup101,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Agrums,Peter,1963,1964
ah cb001,51,14,1,3,63,65,20,252,497,20,24,17,19,272,13,80,225,24,104,22,119,253,Ah Chee,Brendon,2015,2018
ah cc001,63,18,0,0,106,31,14,247,572,41,38,19,24,275,0,91,297,29,131,38,129,344,Ah Chee,Callum,2016,2018
aherb101,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Ahern,Bill,1897,1897
aherb102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ahern,Bill,1897,1897
aherc101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ahern,Charlie,1929,1929
aherj001,0,0,0,0,0,0,0,0,12,3,1,0,0,3,0,0,9,0,6,0,1,0,Ahern,John,1989,1989
aherp001,7,4,3,1,41,39,0,113,257,12,8,7,4,125,0,48,132,5,30,18,29,148,Ahern,Paul,2018,2019
ahmam001,0,0,0,0,0,0,0,0,63,7,3,0,1,27,0,0,36,0,5,0,12,0,AhMat,Matthew,1991,1994
ahmar001,13,41,17,2,41,24,3,106,642,23,19,0,68,282,0,73,360,27,151,20,69,212,AhMat,Robert,1995,2001
ainsb002,30,24,8,0,93,53,10,202,503,27,29,17,25,219,0,90,284,23,120,17,105,302,Ainsworth,Ben,2017,2019
ainsb003,3,0,0,0,6,5,0,16,41,2,2,1,1,14,0,7,27,0,10,5,13,26,Ainsworth,Brayden,2018,2018
ainsb101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ainslie,Brodie,1911,1911
ainsg101,0,2,0,0,0,0,0,0,1699,182,203,0,3,199,3,0,1500,0,357,0,0,0,Ainsworth,Geoff,1967,1974
aishj001,89,15,7,1,149,113,22,424,1203,31,59,19,23,551,0,160,652,23,262,117,224,778,Aish,James,2014,2019
aitce101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aitchison,Ern,1931,1931
aitcj101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aitchison,Jack,1935,1935
aitkc101,0,19,0,0,0,0,0,0,109,23,18,0,15,21,27,0,88,0,35,0,0,0,Aitken,Chris,1967,1977
aitki001,0,7,0,0,0,0,0,0,805,79,72,0,10,218,10,0,587,0,178,0,60,0,Aitken,Ian,1987,1993
aitkj101,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Aitken,Jimmy,1897,1898
aitkj102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aitken,James,1903,1903
aitkk101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Aitken,Ken,1948,1952
aitkm001,0,0,0,0,0,0,0,0,9,1,2,0,0,5,0,0,4,0,2,0,0,0,Aitken,Michael,1985,1985
aitkp101,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Aitken,Peter,1955,1955
akedf101,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,Aked,Frank,1925,1933
akedf102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aked,Frank,1951,1952
akerj001,327,310,324,107,579,660,95,1755,5868,285,245,150,421,1767,2,1327,4101,234,1393,350,774,3011,Akermanis,Jason,1995,2010
albia101,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,Albiston,Alec,1936,1950
albid101,0,12,0,0,0,0,0,0,220,10,9,0,30,26,1,0,194,0,33,0,0,0,Albiston,David,1962,1966
albih101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Albiston,Harold,1935,1940
albik101,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,Albiston,Ken,1946,1954
albrb101,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Albress,Bill,1917,1918
alcot101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alcorn,Ted,1909,1909
aldab101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aldag,Bill,1928,1931
aldec001,0,14,0,0,0,0,0,0,237,23,14,0,19,92,25,0,145,0,75,0,6,0,Alderdice,Craig,1985,1988
aldef101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Alder,Fred,1909,1909
aldeh101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alder,Henry,1902,1902
aldri101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Aldridge,Ivor,1920,1921
alesh101,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,Alessio,Harry,1915,1919
aless001,116,104,5,22,148,280,103,579,2053,226,177,4,193,895,1678,188,1158,84,728,78,230,424,Alessio,Steven,1992,2003
alexc001,0,20,0,0,0,0,0,0,333,31,30,0,30,93,0,0,240,0,47,0,31,0,Alexander,Colin,1989,1993
alexh101,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,Alexander,Harold,1922,1926
alexh102,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Alexander,Harry,1962,1964
alexj101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Alexander,Jim,1918,1919
alexr101,0,28,0,0,0,0,0,0,2026,263,441,0,30,717,2314,0,1309,0,611,0,0,0,Alexander,Ron,1976,1981
alext101,0,13,0,0,0,0,0,0,171,47,22,0,11,30,115,0,141,0,65,0,0,0,Alexander,Terry,1967,1969
alexw101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alexander,Wal,1945,1948
alfon101,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,Alford,Noel,1952,1953
aliia001,176,1,5,3,81,10,41,209,550,30,22,3,1,224,19,29,326,0,205,111,64,342,Aliir,Aliir,2016,2019
allaa101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Allan,Andy,1899,1899
allab002,0,100,0,30,0,0,0,0,2921,172,183,0,106,695,1,0,2226,0,565,0,220,0,Allan,Ben,1990,1997
allab101,0,9,0,0,0,0,0,0,339,67,25,0,18,78,140,0,261,0,85,0,0,0,Allan,Barry,1962,1967
allag002,0,151,0,2,0,0,0,0,2802,314,260,0,126,836,36,0,1966,0,351,0,0,0,Allan,Graeme,1975,1986
allag101,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Allard,Gordon,1900,1900
allaj101,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Allan,John,1902,1903
allaj102,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Allan,Johnny,1913,1913
allam001,103,56,16,33,177,209,62,419,1922,174,173,4,73,864,2646,220,1058,53,744,82,84,658,Allan,Matthew,1994,2005
allam002,5,0,2,0,4,5,0,14,59,2,1,2,1,21,0,10,38,0,22,6,5,43,Allan,Marcus,2006,2007
allan101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Allanson,Noel,1947,1951
allap101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Allan,Peter,1955,1955
allar101,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Allan,Ron,1946,1949
allas101,0,7,0,0,0,0,0,0,102,7,11,0,2,40,0,0,62,0,15,0,0,0,Allan,Steven,1982,1982
alldd001,0,1,0,6,0,0,0,0,135,19,27,0,5,57,149,0,78,0,42,0,3,0,Allday,David,1985,1988
alleb101,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,Allen,Bill,1910,1923
alleb102,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Allen,Bert,1912,1912
alleb103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Allen,Bob,1926,1926
alled101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Allen,Dick,1943,1943
alleg101,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,Allen,George,1946,1948
alleh101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Allender,Henry,1899,1899
alleh102,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Allen,Harry,1914,1919
allej003,5,1,1,0,6,0,1,7,23,1,0,1,0,12,0,5,11,1,8,0,5,16,Allen,Jarryd,2008,2008
allej004,3,0,3,0,2,2,0,11,39,1,1,0,0,7,0,6,32,0,17,6,9,26,Allen,Jackson,2012,2013
allej101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Allen,Jack,1907,1907
allej102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Allen,Jim,1935,1935
allel101,0,0,0,1,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,Allen,Les,1930,1934
allen101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Alley,Ned,1902,1903
alleo001,35,7,0,0,15,4,10,54,96,5,20,4,10,29,15,18,67,9,38,7,26,45,Allen,Oscar,2018,2019
aller101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Allen,Roy,1924,1924
alles001,0,18,0,0,0,0,0,0,233,36,36,0,29,60,186,0,173,0,60,0,0,0,Allender,Stephen,1981,1984
alles002,0,21,0,0,0,0,0,0,121,10,3,0,8,33,0,0,88,0,33,0,20,0,Allen,Scott,1994,1997
allet003,0,15,0,5,0,0,0,0,364,23,24,0,17,153,42,0,211,0,103,0,37,0,Allen,Tim,1991,1995
allet101,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Allen,Tommy,1936,1938
allet102,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Allen,Tom,1949,1952
allfg101,0,3,0,0,0,0,0,0,238,33,48,0,1,53,2,0,185,0,65,0,0,0,Allford,Grant,1971,1973
allib002,22,176,7,32,21,16,6,73,2808,195,171,0,285,919,5,63,1889,16,444,3,257,91,Allison,Brett,1987,2000
allib101,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,Allison,Bobby,1920,1926
allij002,14,3,4,0,11,6,0,30,128,3,3,4,1,63,0,19,65,3,42,12,11,104,Allison,Jacob,2017,2018
allij101,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,Allister,Jack,1938,1945
allin101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Allison,Neil,1934,1939
allit101,0,57,0,0,0,0,0,0,1085,116,103,0,61,181,0,0,904,0,226,0,0,0,Allison,Tom,1963,1970
allsr101,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,Allsop,Ray,1955,1959
allst101,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,Allsop,Tom,1949,1954
alson101,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Alsop,Noel,1937,1938
alsor101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alsop,Ron,1944,1944
altmj101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Altmann,John,1944,1944
alvem002,27,27,85,4,57,70,1,195,777,17,31,3,31,210,0,185,567,13,204,93,48,557,Alvey,Mark,1998,2005
alvem101,0,0,0,0,0,0,0,0,19,4,1,0,1,5,0,0,14,0,10,0,0,0,Alves,Mark,1977,1977
alves101,0,221,0,0,0,0,0,0,5051,539,505,0,174,1081,6,0,3970,0,1279,0,0,0,Alves,Stan,1965,1979
alvin101,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Alvin,Norm,1942,1944
alvit001,0,81,0,29,0,0,0,0,3399,244,314,0,95,904,9,0,2495,0,671,0,255,0,Alvin,Tom,1984,1994
amblj101,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Ambler,Jim,1912,1912
ambrp001,267,10,0,0,131,27,45,328,862,70,48,15,23,449,34,92,413,22,264,97,251,539,Ambrose,Patrick,2014,2019
ambrr001,0,0,0,0,0,0,0,0,18,2,2,0,1,6,2,0,12,0,11,0,1,0,Ambrose,Richard,1993,1993
amerb101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amery,Bill,1915,1915
amerl101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Amery,Les,1956,1956
amesl101,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Ames,Les,1931,1936
ameyb101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amey,Bert,1944,1944
amonk001,57,16,17,0,101,69,6,241,711,30,26,25,24,289,1,116,422,15,148,65,113,481,Amon,Karl,2015,2019
amoog001,0,0,0,0,0,0,0,0,47,5,10,0,0,8,0,0,39,0,8,0,0,0,Amoore,Geoff,1983,1984
amosm101,0,5,0,0,0,0,0,0,32,7,9,0,1,6,22,0,26,0,8,0,0,0,Amos,Mark,1970,1972
amosr101,0,18,0,0,0,0,0,0,656,76,75,0,15,85,1,0,571,0,157,0,0,0,Amos,Robert,1973,1979
andea101,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Anderson,Alby,1924,1926
andea102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anderson,Allan,1963,1963
andeb007,9,5,0,0,10,26,2,24,187,15,14,0,2,61,1,42,126,0,27,19,19,31,Anderson,Brady,1998,2000
andeb101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anderson,Bill,1901,1901
andeb102,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Anderson,Billy,1912,1913
andeb103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anderson,Bruce,1919,1919
andeb104,0,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Anderson,Bruce,1931,1937
andeb105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anderson,Bill,1932,1932
andeb106,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Anderson,Bernie,1959,1960
andec101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Anderson,Charlie,1924,1927
andec102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anderson,Claude,1947,1947
andec103,0,0,0,0,0,0,0,0,18,4,1,0,0,1,1,0,17,0,2,0,0,0,Anderson,Col,1972,1972
anded003,0,113,0,11,0,0,0,0,2888,149,146,0,100,903,3,0,1985,0,518,0,179,0,Anderson,Dean,1988,1996
anded101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Anderson,Doug,1925,1926
anded102,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,Anderson,Dale,1953,1954
andee101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anderson,Ernest,1898,1898
andee102,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Andersen,Eric,1926,1930
andef101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anderson,Fred,1908,1908
andef102,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,Anderson,Frank,1934,1944
andef103,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Anderson,Frank,1942,1944
andef104,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Anderson,Fred,1951,1953
andeg006,0,90,0,52,0,0,0,0,3325,168,181,0,79,862,10,0,2463,0,639,0,213,0,Anderson,Greg,1988,1996
andeg101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Anderson,George,1906,1914
andeg102,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Anderson,George,1911,1917
andeg103,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,Anderson,Gordon,1947,1951
andeg104,0,3,0,0,0,0,0,0,447,43,52,0,0,77,1,0,370,0,70,0,0,0,Anderson,Graeme,1961,1968
andeg105,0,76,0,0,0,0,0,0,980,109,104,0,93,157,0,0,823,0,156,0,0,0,Anderson,Graeme,1975,1980
andeh101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anderson,Henry,1913,1913
andei101,0,22,0,0,0,0,0,0,228,50,24,0,49,29,139,0,199,0,104,0,0,0,Anderson,Ian,1967,1971
andej005,48,0,2,0,29,4,2,67,188,13,12,1,0,102,0,24,86,0,50,27,49,127,Anderson,Joe,2007,2010
andej006,75,20,2,0,121,152,11,417,812,33,42,20,17,438,3,128,374,11,107,24,233,384,Anderson,Jed,2013,2019
andej101,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,Anderson,Jim,1897,1905
andej102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anderson,John,1907,1907
andej103,0,0,0,14,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,Anderson,Jack,1931,1933
andej104,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,Anderson,Jack,1932,1939
andel101,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Anderson,Lindsay,1901,1906
andel102,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Anderson,Lyall,1957,1959
anden101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anderson,Noel,1959,1960
ander003,0,4,0,0,0,0,0,0,140,15,19,0,6,42,3,0,98,0,11,0,0,0,Anderson,Robert,1980,1984
ander101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anderson,Ramsay,1910,1912
ander102,0,1,0,0,0,0,0,0,43,8,6,0,2,7,4,0,36,0,5,0,0,0,Anderson,Ray,1968,1969
andes006,0,1,0,0,0,0,0,0,70,3,2,0,2,27,0,0,43,0,10,0,6,0,Anderson,Stephen,1991,1991
andes007,0,22,0,2,7,4,0,0,875,34,49,0,23,349,0,19,526,0,154,6,55,0,Anderson,Stuart,1994,1998
andes101,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Anderson,Syd,1902,1907
andes102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anderson,Stan,1919,1919
andes103,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,Anderson,Stewart,1933,1938
andes104,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,Anderson,Syd,1939,1941
andes105,0,0,0,0,0,0,0,0,32,10,8,0,0,5,0,0,27,0,6,0,0,0,Anderson,Syd,1976,1976
andet101,0,3,0,0,0,0,0,0,552,51,45,0,2,39,0,0,513,0,135,0,0,0,Anderson,Tony,1963,1969
andra101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrew-Street,Alf,1933,1934
andrb101,0,0,0,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,Andrew,Bruce,1928,1934
andrb102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Andrew,Bruce,1958,1958
andrb103,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,Andrews,Bob,1962,1963
andrg101,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,Andrew,George,1938,1938
