ID,Last,First,Play debut,Mgr debut,Coach debut,Ump debut
garch001,"Garcia","Harvey",09/03/2007,,,
garcj004,"Garcia","Jaime",07/11/2008,,,
garcj006,"Garcia","Jarlin",04/14/2017,,,
garcj005,"Garcia","Jason",04/08/2015,,,
garcj001,"Garcia","Jesse",04/05/1999,,,
garca005,"Garcia","Adolis",08/08/2018,,,
garcj003,"Garcia","Jose",09/11/2006,,,
garcl001,"Garcia","Leo",04/06/1987,,,
garcl004,"Garcia","Leury",04/06/2013,,,
garcl005,"Garcia","Luis",07/10/2013,,,
garcl003,"Garcia","Luis",04/10/2002,,,
garcl002,"Garcia","Luis",04/05/1999,,,
garcm002,"Garcia","Mike",09/10/1999,,,
garcm001,"Garcia","Miguel",04/30/1987,,,
garco001,"Garcia","Onelki",09/11/2013,,,
garcp101,"Garcia","Pedro",04/06/1973,,,
garcr102,"Garcia","Ralph",09/26/1972,,,
garcr101,"Garcia","Ramon",04/19/1948,,,
garcr002,"Garcia","Ramon",05/31/1991,,,
garcr003,"Garcia","Reynaldo",07/19/2002,,,
garcr004,"Garcia","Rosman",04/19/2003,,,
garcc101,"Garcia","Chico",04/24/1954,,,
garcw001,"Garcia","Willy",04/14/2017,,,
garcy001,"Garcia","Yimi",09/01/2014,,,
garcn001,"Garciaparra","Nomar",08/31/1996,,,
garda104,"Gardella","Al",05/17/1945,,,
gardd101,"Gardella","Danny",05/14/1944,,,
gardr001,"Gardenhire","Ron",09/01/1981,4/1/2002,04/09/1991,
gardn001,"Gardewine","Nick",08/22/2017,,,
garda103,"Gardiner","Art",09/25/1923,,,
gardm002,"Gardiner","Mike",09/08/1990,,,
garda102,"Gardner","Alex",05/10/1884,,,
garda101,"Gardner","Art",09/02/1975,,,
gardb001,"Gardner","Brett",06/30/2008,,,
gardc001,"Gardner","Chris",09/10/1991,,,
garde101,"Gardner","Earle",09/18/1908,,,
gardg102,"Gardner","Gid",08/23/1879,,,
gardh101,"Gardner","Harry",04/17/1911,,,
gardj101,"Gardner","Jim",06/20/1895,,,06/10/1899
gardj001,"Gardner","Jeff",09/10/1991,,,
gardm001,"Gardner","Mark",05/16/1989,,03/31/2003,
gardg101,"Gardner","Glenn",07/19/1945,,,
gardr102,"Gardner","Ray",04/16/1929,,,
gardr101,"Gardner","Rob",09/01/1965,,,
gardl001,"Gardner","Lee",05/24/2002,,,
gardw001,"Gardner","Wes",07/29/1984,,,
gardb102,"Gardner","Bill",08/09/1887,,,
gardb101,"Gardner","Billy",04/22/1954,8/10/1981,04/12/1965,
gardl101,"Gardner","Larry",06/25/1908,,,
garfb101,"Garfield","Bill",07/10/1889,,,
garia101,"Garibaldi","Art",06/20/1936,,,
garib101,"Garibaldi","Bob",07/15/1962,,,
garid001,"Garibay","Daniel",04/09/2000,,,
garkr001,"Garko","Ryan",09/18/2005,,,
garlj001,"Garland","Jon",07/04/2000,,,
garll101,"Garland","Lou",08/31/1931,,,
garlw101,"Garland","Wayne",09/13/1973,,,
garmm101,"Garman","Mike",09/22/1969,,,
garmd101,"Garms","Debs",08/10/1932,,,
garnd001,"Garneau","Dustin",08/20/2015,,,
garnp002,"Garner","Perci",08/31/2016,,,
garnp001,"Garner","Phil",09/10/1973,4/6/1992,04/04/1989,
garnc001,"Garner","Cole",07/04/2011,,,
garow101,"Garoni","Willie",09/07/1899,,,
garrr101,"Garr","Ralph",09/03/1968,,,
garrs001,"Garrelts","Scott",10/02/1982,,,
garra001,"Garrett","Amir",04/07/2017,,,
garrc103,"Garrett","Clarence",09/13/1915,,,
garrg102,"Garrett","Greg",04/24/1970,,,
garra101,"Garrett","Adrian",04/13/1966,,04/04/1988,
garrw101,"Garrett","Wayne",04/12/1969,,,
garrg101,"Garrido","Gil",04/24/1964,,,
garrc102,"Garriott","Cecil",09/04/1946,,,
garrc101,"Garrison","Cliff",04/16/1928,,,
garrf101,"Garrison","Ford",04/22/1943,,04/13/1953,
garrs002,"Garrison","Steve",07/25/2011,,,
garrw001,"Garrison","Webster",08/02/1996,,,
garrh101,"Garrity","Hank",07/26/1931,,,
garrj101,"Garry","Jim",05/02/1893,,,
gartr001,"Garton","Ryan",05/26/2016,,,
garvm001,"Garver","Mitch",08/19/2017,,,
garvn102,"Garver","Ned",04/28/1948,,,
garvs001,"Garvey","Steve",09/01/1969,,,
garvj101,"Garvin","Jerry",04/10/1977,,,
garvn101,"Garvin","Ned",07/13/1896,,,
garzm001,"Garza","Matt",08/11/2006,,,
gasph101,"Gaspar","Harry",04/21/1909,,,
gaspr101,"Gaspar","Rod",04/08/1969,,,
gassc101,"Gassaway","Charlie",09/25/1944,,,
gassd001,"Gassner","Dave",04/16/2005,,,
gastj001,"Gast","John",05/14/2013,,,
gastt101,"Gastall","Tom",06/21/1955,,,
gaste101,"Gastfield","Ed",08/13/1884,,,
gasta101,"Gaston","Alex",09/26/1920,,,
gastc101,"Gaston","Cito",09/14/1967,5/15/1989,04/09/1982,
gastm101,"Gaston","Milt",04/20/1924,,,
gastw101,"Gaston","Welcome",10/06/1898,,,
gasth101,"Gastright","Hank",04/19/1889,,,
gateb001,"Gates","Brent",05/05/1993,,,
gatej101,"Gates","Joe",09/12/1978,,,
gatem101,"Gates","Mike",05/06/1981,,,
gatea101,"Gatewood","Aubrey",09/11/1963,,,
gathj001,"Gathright","Joey",06/25/2004,,,
gatif101,"Gatins","Frank",09/21/1898,,,
gatte001,"Gattis","Evan",04/03/2013,,,
gaubj001,"Gaub","John",09/12/2011,,,
gaudj101,"Gaudet","Jim",09/10/1978,,,
gaudc001,"Gaudin","Chad",08/01/2003,,,
gaulm101,"Gaule","Mike",06/15/1889,,,
gausk001,"Gausman","Kevin",05/23/2013,,,
gautd101,"Gautreau","Doc",06/22/1925,,,
gauts101,"Gautreaux","Sid",04/15/1936,,,
gaveu101,"Gavern",,06/15/1874,,,
gavis001,"Gaviglio","Sam",05/11/2017,,,
gaw-c101,"Gaw","Chippy",04/20/1920,,,
gazem101,"Gazella","Mike",07/02/1923,,,
geard102,"Gear","Dale",08/15/1896,,,
gearg101,"Gearhart","Gary",04/18/1947,,,
geard101,"Gearin","Dinty",08/06/1923,,,
gearc001,"Gearrin","Cory",04/25/2011,,,
gearh101,"Geary","Huck",07/17/1942,,,
gearg001,"Geary","Geoff",08/27/2003,,,
gearb101,"Geary","Bob",04/25/1918,,,
gebhb101,"Gebhard","Bob",08/02/1971,,04/09/1982,
gebrp101,"Gebrian","Pete",05/06/1947,,,
geddj101,"Geddes","Jim",04/28/1972,,,
gedej102,"Gedeon","Elmer",09/18/1939,,,
gedej101,"Gedeon","Joe",05/13/1913,,,
gedmr001,"Gedman","Rich",09/07/1980,,,
gednc101,"Gedney","Count",04/27/1872,,,
gee-d001,"Gee","Dillon",09/07/2010,,,
gee-j101,"Gee","Johnny",09/17/1939,,,
geerj001,"Geer","Josh",08/30/2008,,,
geerb101,"Geer","Billy",10/15/1874,,,09/24/1874
gaguc101,"Geggus","Charlie",08/07/1884,,,
gehrl101,"Gehrig","Lou",06/15/1923,,,
gehrh101,"Gehring","Hank",07/16/1907,,,
gehrc101,"Gehringer","Charlie",09/22/1924,,04/14/1942,
gehrp101,"Gehrman","Paul",09/15/1937,,,
geiep101,"Geier","Phil",08/17/1896,,,
geigg101,"Geiger","Gary",04/15/1958,,,
geisd001,"Geisel","Dave",06/13/1978,,,
geisv101,"Geishert","Vern",08/26/1969,,,
geise101,"Geiss","Emil",05/18/1887,,,
geisb101,"Geiss","Bill",07/19/1882,,,
gelbc101,"Gelbert","Charlie",04/16/1929,,,
gelnj101,"Gelnar","John",08/04/1964,,,
gelts001,"Geltz","Steve",08/16/2012,,,
genej101,"Genewich","Joe",09/03/1922,,,
genif101,"Genins","Frank",07/05/1892,,,
genns001,"Gennett","Scooter",06/03/2013,,,
genog101,"Genovese","George",04/29/1950,,,
gentj101,"Gentile","Jim",09/10/1957,,,
gents101,"Gentile","Sam",04/24/1943,,,
gentc001,"Gentry","Craig",09/06/2009,,,
gentg101,"Gentry","Gary",04/10/1969,,,
genth101,"Gentry","Harvey",04/14/1954,,,
gentr101,"Gentry","Rufe",09/10/1943,,,
geora101,"George","Alex",09/16/1955,,,
georg101,"George","Greek",06/30/1935,,,
georc002,"George","Chris",07/26/2001,,,
georc001,"George","Chris",10/01/1991,,,
georl101,"George","Lefty",04/14/1911,,,
georb101,"George","Billy",05/11/1887,,,06/05/1889
georo101,"Georgy","Oscar",06/04/1938,,,
gerab101,"Geraghty","Ben",04/17/1936,,,
gerad101,"Gerard","Dave",04/10/1962,,,
gerbc001,"Gerber","Craig",04/11/1985,,,
gerbm001,"Gerber","Mike",04/20/2018,,,
gerbw101,"Gerber","Wally",09/23/1914,,,
gerbg101,"Gerberman","George",09/23/1962,,,
gereb001,"Geren","Bob",05/17/1988,4/2/2007,04/01/2003,
gerhr101,"Gerhardt","Rusty",07/27/1974,,,
gerhj101,"Gerhardt","Joe",09/01/1873,05/01/1883,,09/09/1875
gerhk001,"Gerhart","Ken",09/14/1986,,,
gerha101,"Gerheauser","Al",04/24/1943,,,
gerkg101,"Gerken","George",04/19/1927,,,
gerks101,"Gerkin","Steve",05/13/1945,,,
gerlj101,"Gerlach","Johnny",09/03/1938,,,
germd001,"German","Domingo",06/11/2017,,,
germe001,"German","Esteban",05/21/2002,,,
germf001,"German","Franklyn",09/07/2002,,,
germl101,"German","Les",08/27/1890,,,05/01/1895
germj001,"Germano","Justin",05/22/2004,,,
germg001,"Germen","Gonzalez",07/12/2013,,,
gerne101,"Gerner","Ed",05/14/1919,,,
gernd101,"Gernert","Dick",04/16/1952,,04/09/1976,
geroc101,"Geronimo","Cesar",04/16/1969,,,
gertl101,"Gertenrich","Lou",09/15/1901,,,
geruj001,"Gerut","Jody",04/26/2003,,,
gervs001,"Gervacio","Samuel",08/14/2009,,,
gervl101,"Gervais","Lefty",04/17/1913,,,
gessd101,"Gessler","Doc",04/23/1903,4/14/1914,,
gessc101,"Gessner","Charlie",07/19/1886,,,
getta101,"Gettel","Al",04/20/1945,,,
gettc101,"Gettig","Charlie",08/05/1896,,,
gettt101,"Gettinger","Tom",09/21/1889,,,
gettb001,"Gettis","Byron",05/27/2004,,,
gettj101,"Gettman","Jake",08/20/1897,,,
getzc001,"Getz","Chris",08/12/2008,,,
getzg101,"Getz","Gus",08/15/1909,,,
getzp101,"Getzien","Pretzels",08/13/1884,,,06/26/1890
geyer101,"Geyer","Rube",04/24/1910,,,
geygc101,"Geygan","Chappie",07/16/1924,,,
gharp101,"Gharrity","Patsy",05/16/1916,,04/17/1929,
ghelt101,"Ghelfi","Tony",09/01/1983,,,
gialb101,"Giallombardo","Bob",06/21/1958,,,
giamj001,"Giambi","Jason",05/08/1995,,,
giamj002,"Giambi","Jeremy",09/01/1998,,,
gianr001,"Giannelli","Ray",05/04/1991,,,
gianj101,"Giannini","Joe",08/07/1911,,,
giarj101,"Giard","Joe",04/18/1925,,,
giart001,"Giarratano","Tony",06/01/2005,,,
giavj001,"Giavotella","Johnny",08/05/2011,,,
gibbj102,"Gibbon","Joe",04/17/1960,,,
gibbj002,"Gibbons","Jay",04/06/2001,,,
gibbj001,"Gibbons","John",04/11/1984,8/9/2004,06/03/2002,
gibbj101,"Gibbs","Jake",09/11/1962,,,
gibrs001,"Gibralter","Steve",06/01/1995,,,
gibsc102,"Gibson","Charlie",09/23/1905,,,
gibsc101,"Gibson","Charlie",05/30/1924,,,
gibsd001,"Gibson","Derrick",09/08/1998,,,
gibsf101,"Gibson","Frank",04/22/1913,,,
gibsg101,"Gibson","George",07/02/1905,4/14/1920,04/18/1923,
gibsr102,"Gibson","Russ",04/14/1967,,,
gibsk001,"Gibson","Kirk",09/08/1979,7/2/2010,03/31/2003,
gibsk002,"Gibson","Kyle",06/29/2013,,,
gibsw101,"Gibson","Whitey",05/02/1888,,,
gibsn101,"Gibson","Norwood",04/29/1903,,,
gibsp001,"Gibson","Paul",04/08/1988,,,
gibsb101,"Gibson","Bob",04/15/1959,,04/09/1981,
gibsb001,"Gibson","Bob",04/13/1983,,,
gibsr101,"Gibson","Robert",06/04/1890,,,
gibss101,"Gibson","Sam",04/19/1926,,,
gickg101,"Gick","George",10/03/1937,,,
gideb001,"Gideon","Brett",07/05/1987,,,
