ID,Last,First,Play debut,Mgr debut,Coach debut,Ump debut
delhf101,"Delhi","Flame",04/16/1912,,,
delij101,"Delis","Juan",04/16/1955,,,
delke101,"Delker","Eddie",04/28/1929,,,
dellw101,"Dell","Wheezer",04/22/1912,,,
dellj001,"Dellaero","Jason",09/07/1999,,,
delld001,"Dellucci","David",06/03/1997,,,
delmb101,"Delmas","Bert",09/10/1933,,,
delmn001,"Delmonico","Nicky",08/01/2017,,,
deloi101,"Delock","Ike",04/17/1952,,,
delsj101,"Delsing","Jim",04/21/1948,,,
delur001,"DeLucia","Rich",09/08/1990,,,
demaj101,"DeMaestri","Joe",04/19/1951,,,
demaf101,"Demarais","Fred",07/26/1890,,,
demaa101,"Demaree","Al",09/26/1912,,,
demaf102,"Demaree","Frank",07/22/1932,,,
demac001,"Demaria","Chris",09/09/2005,,,
demab101,"DeMars","Billy",05/18/1948,,04/08/1969,
demes001,"Demel","Sam",06/16/2010,,,
demej101,"DeMerit","John",06/18/1957,,,
demel101,"Demery","Larry",06/02/1974,,,
demed101,"Demeter","Don",09/18/1956,,,
demes101,"Demeter","Steve",07/29/1959,,04/09/1985,
demih101,"DeMiller","Harry",08/20/1892,,,
demmr101,"Demmitt","Ray",04/12/1909,,,
demod101,"DeMola","Don",04/13/1974,,,
demog101,"DeMontreville","Gene",08/20/1894,,,
demol101,"DeMontreville","Lee",07/10/1903,,,
demob101,"DeMott","Ben",08/12/1910,,,
dempc101,"Dempsey","Con",04/28/1951,,,
dempr001,"Dempsey","Rick",09/23/1969,,04/05/1999,
dempm101,"Dempsey","Mark",09/04/1982,,,
dempr002,"Dempster","Ryan",05/23/1998,,,
dendm001,"den Dekker","Matt",08/29/2013,,,
deneb101,"Denehy","Bill",04/16/1967,,,
denkt001,"Denker","Travis",05/21/2008,,,
denmb101,"Denman","Brian",08/22/1982,,,
dennt101,"Dennehey","Tod",04/21/1923,,,
dennk001,"Denney","Kyle",09/14/2004,,,
dennr001,"Dennick","Ryan",09/02/2014,,,
denno101,"Denning","Otto",04/15/1942,,,
dennd101,"Dennis","Don",06/18/1965,,,
dennj101,"Denny","Jerry",05/02/1881,,,
dennj001,"Denny","John",09/12/1974,,,
denoc001,"Denorfia","Chris",09/07/2005,,,
densd001,"Denson","Drew",09/13/1989,,,
dente101,"Dent","Eddie",08/31/1909,,,
dentb001,"Dent","Bucky",06/01/1973,8/18/1989,04/09/1991,
dents101,"Dente","Sam",07/10/1947,,,
denzr101,"Denzer","Roger",04/24/1897,,,
depam101,"DePangher","Mike",08/08/1884,,,
depaj001,"Depastino","Joe",08/05/2003,,,
depaj003,"DePaula","Julio",05/16/2007,,,
depas001,"DePaula","Sean",08/31/1999,,,
depht101,"DePhillips","Tony",04/25/1943,,,
derbg102,"Derby","Gene",09/03/1885,,,
derbg101,"Derby","George",05/02/1881,,,
dermm001,"Dermody","Matt",09/03/2016,,,
dernb001,"Dernier","Bob",09/07/1980,,08/23/2010,
derom001,"DeRosa","Mark",09/02/1998,,,
derrc101,"Derrick","Claud",09/08/1910,,,
derrm101,"Derrick","Mike",04/09/1970,,,
derrp101,"Derringer","Paul",04/16/1931,,,
derrj101,"Derrington","Jim",09/30/1956,,,
derrr101,"Derry","Russ",07/04/1944,,,
desjs101,"Des Jardien","Shorty",05/20/1916,,,
desaj001,"DeSa","Joe",09/06/1980,,,
desam001,"DeSalvo","Matt",05/07/2007,,,
desag101,"Desautels","Gene",06/22/1930,,,
descd001,"Descalso","Daniel",09/18/2010,,,
desca001,"DeSclafani","Anthony",05/14/2014,,,
deshj001,"Deshaies","Jim",08/07/1984,,,
deshd002,"DeShields","Delino",04/08/2015,,,
deshd001,"DeShields","Delino",04/09/1990,,,
deshj101,"DeShong","Jimmie",04/12/1932,,,
desij001,"DeSilva","John",08/15/1993,,,
desmi001,"Desmond","Ian",09/10/2009,,,
despo001,"Despaigne","Odrisamer",06/23/2014,,,
dessr101,"Dessau","Rube",09/22/1907,,,
desse001,"Dessens","Elmer",06/24/1996,,,
desto001,"Destrade","Orestes",09/11/1987,,,
dethb101,"Detherage","Bob",04/11/1980,,,
detog101,"Detore","George",09/14/1930,,05/03/1959,
dettj001,"Dettmer","John",06/16/1994,,,
dettt101,"Dettore","Tom",06/11/1973,,,
detwd101,"Detweiler","Ducky",09/12/1942,,,
detwr001,"Detwiler","Ross",09/07/2007,,,
deutm101,"Deutsch","Mel",04/21/1946,,,
devac001,"Devarez","Cesar",06/03/1995,,,
devec101,"Devens","Charlie",09/24/1932,,,
devec001,"Devenski","Chris",04/08/2016,,,
devem001,"Devereaux","Mike",09/02/1987,,,
dever001,"Devers","Rafael",07/25/2017,,,
devij001,"Devine","Joey",08/20/2005,,,
devia101,"Devine","Adrian",06/27/1973,,,
devim101,"Devine","Mickey",08/02/1918,,,
devih101,"Deviney","Hal",07/30/1920,,,
devib101,"DeViveiros","Bernie",09/13/1924,,,
devla101,"Devlin","Art",04/14/1904,,04/13/1926,
devlj103,"Devlin","Jim",04/21/1873,,,
devlj102,"Devlin","Jim",06/28/1886,,,
devlj101,"Devlin","Jim",04/27/1944,,,
devor101,"DeVogt","Rex",04/17/1913,,,
devod001,"DeVore","Doug",05/06/2004,,,
devoj101,"Devore","Josh",09/25/1908,,,
devoa101,"DeVormer","Al",08/04/1918,,,
devow101,"Devoy","Walt",09/13/1909,,,
dewac101,"Dewald","Charlie",09/20/1890,,,
dewem001,"Dewey","Mark",08/24/1990,,,
dewij001,"DeWillis","Jeff",04/19/1987,,,
dewib001,"DeWitt","Blake",03/31/2008,,,
dewim001,"DeWitt","Matt",06/20/2000,,,
dextc101,"Dexter","Charlie",04/17/1896,,,09/08/1896
diams001,"Diamond","Scott",07/18/2011,,,
diamt001,"Diamond","Thomas",08/03/2010,,,
diaza003,"Diaz","Aledmys",04/05/2016,,,
diaza001,"Diaz","Alex",07/25/1992,,,
diaza002,"Diaz","Argenis",04/21/2010,,,
diazb001,"Diaz","Bo",09/06/1977,,,
diazc001,"Diaz","Carlos",06/30/1982,,,
diazc002,"Diaz","Carlos",05/08/1990,,,
diazd001,"Diaz","Dayan",05/22/2016,,,
diaze003,"Diaz","Eddy",04/17/1997,,,
diaze001,"Diaz","Edgar",09/16/1986,,,
diaze004,"Diaz","Edwin",03/31/1998,,,
