ID,Last,First,Play debut,Mgr debut,Coach debut,Ump debut
cardj101,"Cardenal","Jose",04/14/1963,,04/05/1993,
carda001,"Cardenas","Adrian",05/07/2012,,,
cardl101,"Cardenas","Leo",07/25/1960,,,
cardc101,"Cardinal","Conrad",04/11/1963,,,
cardj001,"Cardona","Javier",05/31/2000,,,
cardb101,"Cardoni","Ben",08/22/1943,,,
cards001,"Cardullo","Stephen",08/26/2016,,,
cardd101,"Cardwell","Don",04/21/1957,,,
carer001,"Carew","Rod",04/11/1967,,04/07/1992,
carea101,"Carey","Andy",05/02/1952,,,
cares101,"Carey","Scoops",04/26/1895,,,
carem101,"Carey","Max",10/03/1910,4/12/1932,04/15/1930,
carep001,"Carey","Paul",05/25/1993,,,
carer101,"Carey","Roger",07/09/1887,,,
caret102,"Carey","Tom",07/19/1935,,04/16/1946,
caret101,"Carey","Tom",05/04/1871,07/21/1873,,05/26/1873
caffu101,"Carfrey","Ed",04/19/1890,,,
cargb101,"Cargo","Bobby",10/06/1892,,,
carie001,"Caridad","Esmailin",08/10/2009,,,
caria001,"Carignan","Andrew",09/02/2011,,,
carif101,"Carisch","Fred",08/31/1903,,04/18/1923,
carlf101,"Carl","Fred",07/25/1889,,,
carll102,"Carl","Lew",09/09/1874,,,
carls002,"Carle","Shane",04/14/2017,,,
carlj102,"Carleton","Jim",05/04/1871,,,
carlt101,"Carleton","Tex",04/17/1932,,,
carlj101,"Carlin","Jim",07/26/1941,,,
carll001,"Carlin","Luke",05/10/2008,,,
carlw101,"Carlisle","Walter",05/08/1908,,,
carlc102,"Carlos","Cisco",08/25/1967,,,
carld101,"Carlsen","Don",04/28/1948,,,
carld001,"Carlson","Dan",09/13/1996,,,
carlh101,"Carlson","Hal",04/13/1917,,,
carlj001,"Carlson","Jesse",04/10/2008,,,
carll101,"Carlson","Leon",05/31/1920,,,
carls101,"Carlstrom","Swede",09/12/1911,,,
carls001,"Carlton","Steve",04/12/1965,,,
carlb001,"Carlyle","Buddy",08/29/1999,,,
carlc101,"Carlyle","Cleo",05/16/1927,,,
carlr101,"Carlyle","Roy",04/16/1925,,,
carmd001,"Carman","Don",10/01/1983,,,
carmg101,"Carman","George",09/04/1890,,,
carmd101,"Carmel","Duke",09/10/1959,,,
carmc101,"Carmichael","Chet",09/05/1909,,,
carmf001,"Carmona","Fausto",04/15/2006,,,
carmr001,"Carmona","Rafael",05/18/1995,,,
carne101,"Carnett","Eddie",04/19/1941,,,
carnj101,"Carney","John",04/24/1889,,,08/13/1890
carnp101,"Carney","Pat",09/20/1901,,,
