ID,Last,First,Play debut,Mgr debut,Coach debut,Ump debut
fettl101,"Fette","Lou",04/26/1937,,,
fettm001,"Fetters","Mike",09/01/1989,,04/02/2017,
fetzw101,"Fetzer","Willy",09/04/1906,,,
fewsc101,"Fewster","Chick",09/19/1917,,,
fialn101,"Fiala","Neil",09/03/1981,,,
fickc001,"Fick","Chuckie",05/26/2012,,,
fickj101,"Fick","John",07/29/1944,,,
fickr001,"Fick","Robert",09/19/1998,,,
fidrm101,"Fidrych","Mark",04/20/1976,,,
fiebc101,"Fieber","Clarence",05/18/1932,,,
fielj102,"Field","Jim",06/02/1883,,,
fielj003,"Field","Johnny",04/14/2018,,,
fieln001,"Field","Nate",04/12/2002,,,
fiels101,"Field","Sam",05/19/1875,,,
fielt001,"Field","Thomas",09/11/2011,,,
fielc001,"Fielder","Cecil",07/20/1985,,,
fielp001,"Fielder","Prince",06/13/2005,,,
fielb001,"Fields","Bruce",09/03/1986,,03/31/2003,
field001,"Fields","Daniel",06/04/2015,,,
fielg101,"Fields","George",05/02/1872,,,
fielj101,"Fields","Jocko",05/31/1887,,,
fielj002,"Fields","Josh",04/02/2013,,,
fielj001,"Fields","Josh",09/13/2006,,,
fienc001,"Fien","Casey",07/26/2009,,,
fienl101,"Fiene","Lou",05/07/1906,,,
fierm001,"Fiers","Michael",09/14/2011,,,
fifed101,"Fife","Danny",08/18/1973,,,
fifes001,"Fife","Stephen",07/17/2012,,,
fifij101,"Fifield","Jack",04/28/1897,,,
figaa001,"Figaro","Alfredo",06/20/2009,,,
figgm001,"Figga","Mike",09/16/1997,,,
figgf101,"Figgemeier","Frank",09/25/1894,,,
figgc001,"Figgins","Chone",08/25/2002,,,
figub001,"Figueroa","Bien",05/17/1992,,,
figue101,"Figueroa","Ed",04/09/1974,,,
figuj101,"Figueroa","Jesus",04/22/1980,,,
figul001,"Figueroa","Luis",06/27/2001,,,
figun001,"Figueroa","Nelson",06/03/2000,,,
figup001,"Figueroa","Pedro",04/21/2012,,,
figuc001,"Figueroa","Cole",05/16/2014,,,
fikaj001,"Fikac","Jeremy",08/16/2001,,,
fileb001,"File","Bob",04/14/2001,,,
files101,"File","Sam",09/06/1940,,,
filet001,"Filer","Tom",06/08/1982,,,
filee101,"Files","Eddie",10/03/1908,,,
filis101,"Filipowicz","Steve",09/03/1944,,,
fillm101,"Filley","Mark",04/19/1934,,,
filld101,"Fillingim","Dana",08/02/1915,,,
fillh001,"Fillmyer","Heath",06/24/2018,,,
filsp001,"Filson","Pete",05/15/1982,,,
fimpj001,"Fimple","Jack",07/30/1983,,,
fincj101,"Finch","Joel",06/12/1979,,,
fincb101,"Fincher","Bill",04/23/1916,,,
finet101,"Fine","Tommy",04/26/1947,,,
fingr001,"Fingers","Rollie",09/15/1968,,,
finij101,"Finigan","Jim",04/25/1954,,,
finkh101,"Fink","Herman",09/16/1935,,,
finlp101,"Finlayson","Pembroke",06/06/1908,,,
finlc001,"Finley","Chuck",05/29/1986,,,
finlb102,"Finley","Bob",07/04/1943,,,
finls001,"Finley","Steve",04/03/1989,,,
finlb101,"Finley","Bill",07/12/1886,,,
finnn101,"Finn","Neal",04/21/1930,,,
finnb001,"Finnegan","Brandon",09/06/2014,,,
finnh102,"Finneran","Happy",08/20/1912,,,
finnh101,"Finney","Hal",06/24/1931,,,
finnl101,"Finney","Lou",09/12/1931,,,
finng001,"Finnvold","Gar",05/10/1994,,,
fiort001,"Fiore","Tony",08/27/2000,,,
fiorm101,"Fiore","Mike",09/21/1968,,,
fiorj001,"Fiorentino","Jeffrey",05/12/2005,,,
fires001,"Fireovid","Steve",09/06/1981,,,
firod001,"Firova","Dan",09/01/1981,,04/04/2016,
firtt101,"Firth","John",08/15/1884,,,
fiscc101,"Fischer","Carl",07/19/1930,,,
fisch101,"Fischer","Hank",04/16/1962,,,
fiscj001,"Fischer","Jeff",06/19/1987,,,
fishu102,"Fischer","John",07/17/1884,,,
fiscr101,"Fischer","Rube",09/12/1941,,,
fisct001,"Fischer","Todd",05/29/1986,,,
fiscb101,"Fischer","Bill",04/21/1956,,04/04/1979,
fiscw101,"Fischer","William",06/09/1913,,,
fiscm001,"Fischlin","Mike",09/03/1977,,,
fishs102,"Fishburn","Sam",05/30/1919,,,
fishj001,"Fishel","John",07/14/1988,,,
fishl101,"Fishel","Leo",05/03/1899,,,
fishg101,"Fisher","Gus",04/18/1911,,,
fishb001,"Fisher","Brian",05/07/1985,,,
fishc105,"Fisher","Charles",06/15/1889,,,
fishc001,"Fisher","Carlos",05/24/2009,,,
fishc104,"Fisher","Charlie",06/07/1884,,,
fishc103,"Fisher","Chauncey",09/20/1893,,,
fishc101,"Fisher","Clarence",09/14/1919,,,
fishd001,"Fisher","Derek",06/14/2017,,,
fishd101,"Fisher","Don",08/25/1945,,,
fishe102,"Fisher","Eddie",06/22/1959,,,
fishe101,"Fisher","Ed",09/05/1902,,,
fishf101,"Fisher","Fritz",04/19/1964,,,
fishs101,"Fisher","Showboat",04/24/1923,,,
fishg102,"Fisher","George",08/09/1884,,,
