ID,Last,First,Play debut,Mgr debut,Coach debut,Ump debut
harrl002,"Harrell","Lucas",07/30/2010,,,
harrs103,"Harrell","Slim",06/21/1912,,,
harrr103,"Harrell","Ray",04/16/1935,,,
harrb103,"Harrell","Billy",09/02/1955,,,
harrb101,"Harrelson","Bud",09/02/1965,5/29/1990,04/08/1982,
harrk101,"Harrelson","Ken",06/09/1963,,,
harrb110,"Harrelson","Bill",07/31/1968,,,
harrd002,"Harriger","Denny",06/16/1998,,,
harra102,"Harrington","Andy",09/08/1913,,,
harra101,"Harrington","Andy",04/18/1925,,,
harrm102,"Harrington","Mickey",07/10/1963,,,
harrj104,"Harrington","Jerry",04/30/1890,,,
harrj105,"Harrington","Joe",09/10/1895,,,
harrb102,"Harrington","Bill",04/16/1953,,,
harrc103,"Harris","Candy",04/13/1967,,,
harrs102,"Harris","Spence",04/14/1925,,,
harrb111,"Harris","Ben",04/19/1914,,,
harrg101,"Harris","Gail",06/03/1955,,,
harrb001,"Harris","Brendan",07/06/2004,,,
harrl101,"Harris","Lum",04/19/1941,9/1/1961,04/17/1951,
harrb104,"Harris","Bubba",04/29/1948,,,
harrc102,"Harris","Charlie",05/26/1899,,,
harrd101,"Harris","Dave",04/14/1925,,,
harrd001,"Harris","Donald",09/04/1991,,,
harrg001,"Harris","Greg",05/20/1981,,,
harrg002,"Harris","Greg",09/19/1988,,,
harrh101,"Harris","Herb",07/21/1936,,,
harrp001,"Harris","Pep",08/14/1996,,,
harrf101,"Harris","James",04/17/1884,,,
harrb108,"Harris","Billy",06/16/1968,,,
harrj001,"Harris","Jeff",08/02/2005,,,
harrj101,"Harris","John",09/26/1979,,,
harrj103,"Harris","Joe",06/09/1914,,,
harrj102,"Harris","Joe",09/22/1905,,,08/23/1906
harrl001,"Harris","Lenny",09/07/1988,,05/11/2007,
harrm101,"Harris","Mickey",04/23/1940,,,
harrm002,"Harris","Mitch",04/25/2015,,,
harrr001,"Harris","Reggie",07/04/1990,,,
harrb109,"Harris","Bob",09/19/1938,,,
harrn101,"Harris","Ned",04/20/1941,,,
harrb106,"Harris","Bucky",08/28/1919,4/15/1924,,
harrg003,"Harris","Gene",04/05/1989,,,
harrv101,"Harris","Vic",07/21/1972,,,
harrb107,"Harris","Buddy",09/10/1970,,,
harrw001,"Harris","Willie",09/02/2001,,,
harrb105,"Harris","Bill",04/22/1923,,,
harrw002,"Harris","Will",08/13/2012,,,
harrb112,"Harris","Bill",09/27/1957,,,
harrc101,"Harrison","Chuck",09/15/1965,,,
harrj002,"Harrison","Josh",05/31/2011,,,
harrm001,"Harrison","Matt",07/08/2008,,,
harrb114,"Harrison","Bob",09/23/1955,,,
harrr102,"Harrison","Roric",04/18/1972,,,
harrt101,"Harrison","Tom",05/07/1965,,,
harrr101,"Harrison","Rit",05/20/1875,,,
harrb113,"Harrison","Ben",09/27/1901,,,
harrs101,"Harriss","Slim",04/19/1920,,,
harre101,"Harrist","Earl",08/18/1945,,,
harss101,"Harshaney","Sam",09/28/1937,,,
harsj101,"Harshman","Jack",09/16/1948,,,
harso101,"Harstad","Oscar",04/23/1915,,,
hartb001,"Hart","Bo",06/19/2003,,,
hartd002,"Hart","Donnie",07/17/2016,,,
harth101,"Hart","Hub",07/16/1905,,,
hartb104,"Hart","Jimmy",06/06/1901,,,
hartm101,"Hart","Mike",06/12/1980,,,
hartj102,"Hart","Jim Ray",07/07/1963,,,
hartj002,"Hart","Jason",08/18/2002,,,
hartc001,"Hart","Corey",05/25/2004,,,
hartk001,"Hart","Kevin",09/04/2007,,,
hartm001,"Hart","Mike",05/08/1984,,,
hartb103,"Hart","Billy",07/13/1890,,,
hartt101,"Hart","Tom",04/15/1891,,,
